TimeStep,Context,qd_norm,tau_actual_norm,tau_planned_norm,p_norm,r_norm,residual_raw,residual_clipped,EWMA_Fast,EWMA_Slow,EWMA_Delta,Threshold,Attack_Flag
5945,0,3.30635,87.5665,30.2565,0.155468,43.4143,43.4143,43.4143,60.9947,78.8556,17.8609,106.22,0
5946,0,2.99042,105.936,30.2565,0.193468,71.7416,71.7416,71.7416,63.1441,78.8485,15.7044,106.22,0
5947,0,3.35079,122.728,30.2565,0.234623,85.2354,85.2354,85.2354,67.5624,78.8549,11.2926,106.22,0
5948,0,2.52547,122.728,30.2565,0.226679,102.136,102.136,100,74.0499,78.876,4.82617,106.22,0
5949,0,3.62105,121.874,30.2565,0.208283,97.5372,97.5372,97.5372,78.7473,78.8947,0.147361,106.22,0
5950,0,3.29251,116.837,30.2565,0.198281,32.7988,32.7988,32.7988,69.5576,78.8486,9.29097,106.22,0
5951,0,3.59093,60.9201,30.2565,0.196154,38.762,38.762,38.762,63.3985,78.8085,15.41,106.22,0
5952,0,1.45694,74.6699,30.2565,0.190111,47.167,47.167,47.167,60.1522,78.7769,18.6247,106.22,0
5953,0,3.44976,128.145,30.2565,0.152454,61.9746,61.9746,61.9746,60.5167,78.7601,18.2434,106.22,0
5954,0,2.24053,146.208,30.2565,0.138913,57.3508,57.3508,57.3508,59.8835,78.7387,18.8552,106.22,0
5955,0,3.38832,135.079,30.2565,0.164855,55.1889,55.1889,55.1889,58.9446,78.7151,19.7705,106.22,0
5956,0,2.12903,107.757,30.2565,0.115831,82.6378,82.6378,82.6378,63.6832,78.719,15.0358,106.22,0
5957,0,1.42279,59.1884,30.2565,0.117008,71.5115,71.5115,71.5115,65.2489,78.7118,13.4629,106.22,0
5958,0,3.66054,75.7091,30.2565,0.0804404,72.6746,72.6746,72.6746,66.734,78.7058,11.9718,106.22,0
5959,0,3.31735,122.832,30.2565,0.125861,40.1234,40.1234,40.1234,61.4119,78.6672,17.2553,106.22,0
5960,0,3.6431,134.979,30.2565,0.13901,64.6007,64.6007,64.6007,62.0497,78.6532,16.6035,106.22,0
5961,0,3.89645,37.718,30.2565,0.151833,27.6372,27.6372,27.6372,55.1672,78.6021,23.435,106.22,0
5962,0,1.53886,145.992,30.2565,0.0917319,71.0687,71.0687,71.0687,58.3475,78.5946,20.2471,106.22,0
5963,0,1.53886,69.6477,30.2565,0.0917319,71.0892,71.0892,71.0892,60.8958,78.5871,17.6913,106.22,0
5964,0,1.53886,69.6477,30.2565,0.0917319,71.6794,71.6794,71.6794,63.0525,78.5802,15.5277,106.22,0
5965,0,3.30796,115.491,30.2565,0.10805,42.9097,42.9097,42.9097,59.024,78.5445,19.5205,106.22,0
5966,0,3.30796,115.491,30.2565,0.10805,78.5722,78.5722,78.5722,62.9336,78.5445,15.6109,106.22,0
5967,0,2.82341,83.8762,30.2565,0.102284,36.4859,36.4859,36.4859,57.6441,78.5025,20.8584,106.22,0
5968,0,3.28758,94.7439,30.2565,0.0847693,48.5422,48.5422,48.5422,55.8237,78.4725,22.6488,106.22,0
5969,0,3.22299,136.191,30.2565,0.118331,81.0407,81.0407,81.0407,60.8671,78.4751,17.608,106.22,0
5970,0,3.52783,136.191,30.2565,0.123299,106.607,106.607,100,68.6937,78.4966,9.80294,106.22,0
5971,0,3.52783,115.329,30.2565,0.123299,85.6431,85.6431,85.6431,72.0836,78.5038,6.4202,106.22,0
5972,0,3.32267,118.725,30.2565,0.111886,79.4972,79.4972,79.4972,73.5663,78.5048,4.93846,106.22,0
5973,0,4.05352,157.079,30.2565,0.0928921,55.097,55.097,55.097,69.8724,78.4814,8.60892,106.22,0
5974,0,3.98925,126.255,30.2565,0.1243,52.2059,52.2059,52.2059,66.3391,78.4551,12.116,106.22,0
5975,0,3.98925,148.979,30.2565,0.1243,100.757,100.757,100,73.0713,78.4766,5.40533,106.22,0
5976,0,3.33829,126.159,30.2565,0.286599,117.924,117.924,100,78.457,78.4981,0.0411106,106.22,0
5977,0,4.05871,109.156,30.2565,0.179679,45.5435,45.5435,45.5435,71.8743,78.4652,6.59086,106.22,0
5978,0,3.57626,128.181,30.2565,0.138952,76.1881,76.1881,76.1881,72.7371,78.4629,5.72583,106.22,0
5979,0,4.06447,136.027,30.2565,0.145352,46.3436,46.3436,46.3436,67.4584,78.4308,10.9724,106.22,0
5980,0,3.75815,133.72,30.2565,0.311019,67.0735,67.0735,67.0735,67.3814,78.4194,11.038,106.22,0
5981,0,3.73638,86.6931,30.2565,0.211618,43.7452,43.7452,43.7452,62.6542,78.3848,15.7306,106.22,0
5982,0,3.49606,103.908,30.2565,0.102368,64.3922,64.3922,64.3922,63.0018,78.3708,15.369,106.22,0
5983,0,2.2927,119.019,30.2565,0.148544,61.7577,61.7577,61.7577,62.753,78.3542,15.6012,106.22,0
5984,0,4.04348,152.786,30.2565,0.185546,71.8349,71.8349,71.8349,64.5693,78.3476,13.7783,106.22,0
5985,0,1.19729,152.786,30.2565,0.187706,108.597,108.597,100,71.6555,78.3693,6.71382,106.22,0
5986,0,1.19729,62.7578,30.2565,0.187706,81.7445,81.7445,81.7445,73.6733,78.3727,4.69939,106.22,0
5987,0,3.63815,62.7578,30.2565,0.191139,66.0759,66.0759,66.0759,72.1538,78.3604,6.20657,106.22,0
5988,0,2.71095,133.181,30.2565,0.15421,42.4345,42.4345,42.4345,66.2099,78.3244,12.1145,106.22,0
5989,0,2.63114,76.3839,30.2565,0.164858,43.4276,43.4276,43.4276,61.6535,78.2895,16.6361,106.22,0
5990,0,2.63114,76.3839,30.2565,0.164858,59.5368,59.5368,59.5368,61.2301,78.2708,17.0407,106.22,0
5991,0,2.78384,79.9066,30.2565,0.131417,69.0773,69.0773,69.0773,62.7996,78.2616,15.462,106.22,0
5992,0,4.06781,121.394,30.2565,0.134221,42.6879,42.6879,42.6879,58.7772,78.226,19.4488,106.22,0
5993,0,3.34124,155.254,30.2565,0.284027,80.5302,80.5302,80.5302,63.1278,78.2283,15.1005,106.22,0
5994,0,2.41354,154.81,30.2565,0.129729,55.6567,55.6567,55.6567,61.6336,78.2058,16.5721,106.22,0
5995,0,4.035,131.057,30.2565,0.197485,94.2792,94.2792,94.2792,68.1627,78.2218,10.0591,106.22,0
5996,0,3.55657,90.1849,30.2565,0.338763,43.7355,43.7355,43.7355,63.2773,78.1873,14.9101,106.22,0
5997,0,3.41365,128.941,30.2565,0.416185,81.0229,81.0229,81.0229,66.8264,78.1902,11.3638,106.22,0
5998,0,2.83502,82.997,30.2565,0.326009,77.2758,77.2758,77.2758,68.9163,78.1893,9.27298,106.22,0
5999,0,3.42062,127.914,30.2565,0.225109,52.198,52.198,52.198,65.5726,78.1633,12.5907,106.22,0
6000,0,4.07582,112.737,30.2565,0.157196,60.436,60.436,60.436,64.5453,78.1456,13.6003,106.22,0
6001,0,4.11832,161.879,30.2565,0.254711,79.1451,79.1451,79.1451,67.4653,78.1466,10.6813,106.22,0
6002,0,4.11552,130.889,30.2565,0.334481,38.0799,38.0799,38.0799,61.5882,78.1065,16.5183,106.22,0
6003,0,3.2892,117.871,30.2565,0.302128,69.3497,69.3497,69.3497,63.1405,78.0977,14.9572,106.22,0
6004,0,3.28473,107.445,30.2565,0.269813,65.7296,65.7296,65.7296,63.6583,78.0854,14.427,106.22,0
6005,0,3.32528,103.753,30.2565,0.195906,71.5527,71.5527,71.5527,65.2372,78.0788,12.8416,106.22,0
6006,0,4.07754,155.24,30.2565,0.221337,101.77,101.77,100,72.1898,78.1007,5.91099,106.22,0
6007,0,3.49491,121.746,30.2565,0.10823,106.488,106.488,100,77.7518,78.1226,0.370838,106.22,0
6008,0,4.06862,132.781,30.2565,0.138769,124.379,124.379,100,82.2014,78.1445,4.05692,106.22,0
6009,0,3.76636,103.904,30.2565,0.103877,72.3746,72.3746,72.3746,80.2361,78.1388,2.09733,106.22,0
6010,0,3.46944,113.757,30.2565,0.130663,78.5613,78.5613,78.5613,79.9011,78.1392,1.76194,106.22,0
6011,0,3.33488,112.614,30.2565,0.0848083,61.1334,61.1334,61.1334,76.1476,78.1222,1.9746,106.22,0
6012,0,3.17914,122.705,30.2565,0.265721,84.4295,84.4295,84.4295,77.8039,78.1285,0.32453,106.22,0
6013,0,2.75515,64.7994,30.2565,0.242732,49.0734,49.0734,49.0734,72.0578,78.0994,6.04159,106.22,0
6014,0,3.59058,106.578,30.2565,0.122038,50.1473,50.1473,50.1473,67.6757,78.0715,10.3957,106.22,0
6015,0,2.6494,147.34,30.2565,0.0665642,66.9758,66.9758,66.9758,67.5358,78.0604,10.5246,106.22,0
6016,0,3.5428,128.39,30.2565,0.147427,42.2769,42.2769,42.2769,62.484,78.0246,15.5406,106.22,0
6017,0,3.29534,107.323,30.2565,0.165515,63.766,63.766,63.766,62.7404,78.0103,15.2699,106.22,0
6018,0,2.74624,64.8352,30.2565,0.120329,50.3539,50.3539,50.3539,60.2631,77.9827,17.7196,106.22,0
6019,0,2.74591,140.147,30.2565,0.225861,66.9038,66.9038,66.9038,61.5912,77.9716,16.3804,106.22,0
6020,0,4.06097,131.01,30.2565,0.147087,99.3181,99.3181,99.3181,69.1366,77.9929,8.85634,106.22,0
6021,0,3.21733,131.843,30.2565,0.107252,38.783,38.783,38.783,63.0659,77.9537,14.8879,106.22,0
6022,0,3.28466,98.9101,30.2565,0.24297,59.6829,59.6829,59.6829,62.3893,77.9355,15.5462,106.22,0
6023,0,3.39391,138.652,30.2565,0.0872069,82.6945,82.6945,82.6945,66.4503,77.9402,11.4899,106.22,0
6024,0,4.06236,110.396,30.2565,0.239483,41.7871,41.7871,41.7871,61.5177,77.9041,16.3864,106.22,0
6025,0,4.04512,131.825,30.2565,0.191394,77.9163,77.9163,77.9163,64.7974,77.9041,13.1067,106.22,0
6026,0,2.33702,145.855,30.2565,0.18112,52.5739,52.5739,52.5739,62.3527,77.8788,15.526,106.22,0
6027,0,2.83152,164.558,30.2565,0.0836129,70.78,70.78,70.78,64.0382,77.8717,13.8335,106.22,0
6028,0,3.44181,97.7935,30.2565,0.261587,64.6259,64.6259,64.6259,64.1557,77.8584,13.7027,106.22,0
6029,0,3.93948,109.395,30.2565,0.186274,67.1884,67.1884,67.1884,64.7623,77.8477,13.0855,106.22,0
6030,0,3.37912,137.806,30.2565,0.37469,112.443,112.443,100,71.8098,77.8699,6.06007,106.22,0
6031,0,3.72097,164.64,30.2565,0.413,134.365,134.365,100,77.4479,77.892,0.444167,106.22,0
6032,0,3.643,169.79,30.2565,0.160826,143.976,143.976,100,81.9583,77.9141,4.04415,106.22,0
6033,0,3.33569,108.219,30.2565,0.148867,37.9662,37.9662,37.9662,73.1599,77.8742,4.71432,106.22,0
6034,0,2.93696,71.9037,30.2565,0.0895358,49.3866,49.3866,49.3866,68.4052,77.8457,9.44049,106.22,0
6035,0,3.36078,50.0167,30.2565,0.148801,40.0601,40.0601,40.0601,62.7362,77.8079,15.0717,106.22,0
6036,0,3.55318,132.402,30.2565,0.173325,70.5775,70.5775,70.5775,64.3045,77.8007,13.4962,106.22,0
6037,0,3.5647,127.496,30.2565,0.132585,55.88,55.88,55.88,62.6196,77.7788,15.1592,106.22,0
6038,0,4.06071,105.721,30.2565,0.184964,36.9935,36.9935,36.9935,57.4944,77.738,20.2436,106.22,0
6039,0,3.7679,130.056,30.2565,0.14108,70.2245,70.2245,70.2245,60.0404,77.7305,17.6901,106.22,0
6040,0,3.4234,59.301,30.2565,0.184175,54.3143,54.3143,54.3143,58.8952,77.707,18.8119,106.22,0
6041,0,2.75588,111.53,30.2565,0.145395,41.9574,41.9574,41.9574,55.5076,77.6713,22.1637,106.22,0
6042,0,3.74903,58.7791,30.2565,0.162818,62.6488,62.6488,62.6488,56.9358,77.6563,20.7204,106.22,0
6043,0,2.85224,121.563,30.2565,0.106905,76.1538,76.1538,76.1538,60.7794,77.6548,16.8753,106.22,0
6044,0,1.96674,153.998,30.2565,0.0705711,57.7807,57.7807,57.7807,60.1797,77.6349,17.4552,106.22,0
6045,0,3.95172,47.3732,30.2565,0.0907053,57.8364,57.8364,57.8364,59.711,77.6151,17.9041,106.22,0
6046,0,2.60725,142.062,30.2565,0.134567,65.1165,65.1165,65.1165,60.7921,77.6026,16.8105,106.22,0
6047,0,4.03617,161.481,30.2565,0.140459,55.5924,55.5924,55.5924,59.7522,77.5806,17.8284,106.22,0
6048,0,2.65351,148.761,30.2565,0.107726,58.2485,58.2485,58.2485,59.4514,77.5613,18.1098,106.22,0
6049,0,2.8473,157.882,30.2565,0.053031,62.4831,62.4831,62.4831,60.0578,77.5462,17.4884,106.22,0
6050,0,4.05016,144.239,30.2565,0.162223,60.0442,60.0442,60.0442,60.0551,77.5287,17.4736,106.22,0
6051,0,3.36,132.061,30.2565,0.0561592,57.4018,57.4018,57.4018,59.5244,77.5085,17.9841,106.22,0
6052,0,3.3746,150.427,30.2565,0.168492,64.0045,64.0045,64.0045,60.4204,77.495,17.0746,106.22,0
6053,0,2.66222,121.26,30.2565,0.102729,59.3151,59.3151,59.3151,60.1994,77.4769,17.2775,106.22,0
6054,0,4.05805,156.989,30.2565,0.116517,107.734,107.734,100,68.1595,77.4994,9.33989,106.22,0
6055,0,3.88047,43.2109,30.2565,0.0979595,73.6956,73.6956,73.6956,69.2667,77.4956,8.22886,106.22,0
6056,0,3.33129,117.685,30.2565,0.218993,84.5305,84.5305,84.5305,72.3195,77.5026,5.18313,106.22,0
6057,0,2.59258,135.67,30.2565,0.160343,102.975,102.975,100,77.8556,77.5251,0.330472,106.22,0
6058,0,3.63629,118.249,30.2565,0.155304,113.643,113.643,100,82.2845,77.5476,4.73688,106.22,0
6059,0,2.22312,150.543,30.2565,0.157436,63.2689,63.2689,63.2689,78.4814,77.5333,0.948045,106.22,0
6060,0,2.71827,155.335,30.2565,0.0909915,73.5916,73.5916,73.5916,77.5034,77.5294,0.0259619,106.22,0
6061,0,2.84522,153.835,30.2565,0.139045,51.5832,51.5832,51.5832,72.3194,77.5034,5.18405,106.22,0
6062,0,3.38011,159.378,30.2565,0.0927988,63.1188,63.1188,63.1188,70.4793,77.489,7.00978,106.22,0
6063,0,3.6391,107.85,30.2565,0.104347,60.7313,60.7313,60.7313,68.5297,77.4723,8.94262,106.22,0
6064,0,4.04357,141.634,30.2565,0.168497,62.7069,62.7069,62.7069,67.3651,77.4575,10.0924,106.22,0
6065,0,4.03935,41.2236,30.2565,0.127836,40.3844,40.3844,40.3844,61.969,77.4204,15.4515,106.22,0
6066,0,2.88318,89.8835,30.2565,0.109762,49.585,49.585,49.585,59.4922,77.3926,17.9004,106.22,0
6067,0,3.77889,86.8666,30.2565,0.0902533,48.0675,48.0675,48.0675,57.2072,77.3633,20.156,106.22,0
6068,0,3.73793,125.572,30.2565,0.107834,83.0494,83.0494,83.0494,62.3757,77.369,14.9933,106.22,0
6069,0,4.03732,154.308,30.2565,0.132708,53.2245,53.2245,53.2245,60.5454,77.3448,16.7994,106.22,0
6070,0,3.32692,128.334,30.2565,0.0757108,54.4219,54.4219,54.4219,59.3207,77.3219,18.0012,106.22,0
6071,0,3.97818,130.292,30.2565,0.161202,52.0316,52.0316,52.0316,57.8629,77.2966,19.4337,106.22,0
6072,0,3.97818,130.292,30.2565,0.161202,90.6943,90.6943,90.6943,64.4292,77.31,12.8808,106.22,0
6073,0,2.8336,90.6869,30.2565,0.217235,93.0312,93.0312,93.0312,70.1496,77.3257,7.17614,106.22,0
6074,0,3.76083,146.735,30.2565,0.168986,58.2567,58.2567,58.2567,67.771,77.3067,9.53566,106.22,0
6075,0,3.32164,41.077,30.2565,0.201227,39.4626,39.4626,39.4626,62.1093,77.2688,15.1595,106.22,0
6076,0,3.57912,157.108,30.2565,0.227967,70.033,70.033,70.033,63.6941,77.2616,13.5675,106.22,0
6077,0,2.63598,72.7705,30.2565,0.23338,74.4954,74.4954,74.4954,65.8543,77.2588,11.4045,106.22,0
6078,0,2.41324,147.55,30.2565,0.195988,58.3398,58.3398,58.3398,64.3514,77.2399,12.8885,106.22,0
6079,0,2.90913,131.499,30.2565,0.259778,50.4719,50.4719,50.4719,61.5755,77.2131,15.6376,106.22,0
6080,0,2.75303,73.5776,30.2565,0.163514,43.4098,43.4098,43.4098,57.9424,77.1793,19.237,106.22,0
6081,0,4.00095,145.837,30.2565,0.175979,87.7179,87.7179,87.7179,63.8975,77.1899,13.2924,106.22,0
6082,0,4.00095,145.837,30.2565,0.175979,117.351,117.351,100,71.118,77.2127,6.09469,106.22,0
6083,0,2.24251,145.837,30.2565,0.202935,129.261,129.261,100,76.8944,77.2355,0.341074,106.22,0
6084,0,2.24251,60.8237,30.2565,0.202935,82.6467,82.6467,82.6467,78.0449,77.2409,0.803988,106.22,0
6085,0,2.24251,60.8237,30.2565,0.202935,67.603,67.603,67.603,75.9565,77.2312,1.27475,106.22,0
6086,0,3.32963,124.698,30.2565,0.221435,64.5007,64.5007,64.5007,73.6653,77.2185,3.55317,106.22,0
6087,0,3.32963,124.698,30.2565,0.221435,92.331,92.331,92.331,77.3985,77.2336,0.164844,106.22,0
6088,0,2.21136,98.4632,30.2565,0.196696,88.5672,88.5672,88.5672,79.6322,77.2449,2.38725,106.22,0
6089,0,2.92283,86.5094,30.2565,0.129521,35.5723,35.5723,35.5723,70.8202,77.2033,6.38305,106.22,0
6090,0,3.58575,86.5094,30.2565,0.156192,56.7374,56.7374,56.7374,68.0037,77.1828,9.17914,106.22,0
6091,0,3.58575,131.738,30.2565,0.156192,89.3663,89.3663,89.3663,72.2762,77.195,4.9188,106.22,0
6092,0,2.73311,77.1325,30.2565,0.203504,52.2453,52.2453,52.2453,68.27,77.17,8.90002,106.22,0
6093,0,3.3026,77.1325,30.2565,0.243113,59.1859,59.1859,59.1859,66.4532,77.1521,10.6989,106.22,0
6094,0,3.3026,125.131,30.2565,0.243113,77.6077,77.6077,77.6077,68.6841,77.1525,8.46842,106.22,0
6095,0,2.38915,125.131,30.2565,0.216427,98.0367,98.0367,98.0367,74.5546,77.1734,2.61878,106.22,0
6096,0,2.38915,87.979,30.2565,0.216427,77.208,77.208,77.208,75.0853,77.1734,2.08814,106.22,0
6097,0,2.38915,87.979,30.2565,0.216427,79.4892,79.4892,79.4892,75.9661,77.1757,1.20968,106.22,0
6098,0,3.35583,117.923,30.2565,0.149344,65.0536,65.0536,65.0536,73.7836,77.1636,3.38005,106.22,0
6099,0,3.35583,117.923,30.2565,0.149344,89.6509,89.6509,89.6509,76.957,77.1761,0.219068,106.22,0
6100,0,2.78367,120.379,30.2565,0.161169,98.1641,98.1641,98.1641,81.1985,77.1971,4.00135,106.22,0
6101,0,3.59386,120.379,30.2565,0.167801,104.14,104.14,100,84.9588,77.2199,7.73886,106.22,0
6102,0,3.36011,128.595,30.2565,0.229439,39.9123,39.9123,39.9123,75.9495,77.1826,1.23313,106.22,0
6103,0,2.55423,128.595,30.2565,0.222797,74.9017,74.9017,74.9017,75.7399,77.1803,1.4404,106.22,0
6104,0,2.55423,63.7912,30.2565,0.222797,40.3046,40.3046,40.3046,68.6529,77.1434,8.49059,106.22,0
6105,0,3.59928,130.313,30.2565,0.14614,72.8755,72.8755,72.8755,69.4974,77.1392,7.64179,106.22,0
6106,0,3.59928,130.313,30.2565,0.14614,102.489,102.489,100,75.5979,77.162,1.56413,106.22,0
6107,0,1.41291,130.313,30.2565,0.125281,116.08,116.08,100,80.4783,77.1849,3.29345,106.22,0
6108,0,1.41291,62.7657,30.2565,0.125281,86.9074,86.9074,86.9074,81.7641,77.1946,4.56955,106.22,0
6109,0,3.9114,145.192,30.2565,0.141112,52.2225,52.2225,52.2225,75.8558,77.1696,1.31381,106.22,0
6110,0,3.35436,136.395,30.2565,0.170261,90.0141,90.0141,90.0141,78.6875,77.1825,1.505,106.22,0
6111,0,3.78198,71.181,30.2565,0.156339,33.6247,33.6247,33.6247,69.6749,77.1389,7.46401,106.22,0
6112,0,2.82236,43.0247,30.2565,0.0887591,29.9953,29.9953,29.9953,61.739,77.0918,15.3528,106.22,0
6113,0,0.538523,112.105,30.2565,0.114064,53.6323,53.6323,53.6323,60.1177,77.0683,16.9507,106.22,0
6114,0,0.690115,110.494,30.2565,0.0463509,46.1136,46.1136,46.1136,57.3169,77.0374,19.7205,106.22,0
6115,0,2.06356,27.1348,30.2565,0.071729,33.6033,33.6033,33.6033,52.5741,76.9939,24.4198,106.22,0
6116,0,3.24825,81.7983,30.2565,0.138946,53.7161,53.7161,53.7161,52.8025,76.9706,24.1681,106.22,0
6117,0,4.03785,154.83,30.2565,0.176595,64.58,64.58,64.58,55.158,76.9582,21.8002,106.22,0
6118,0,3.30636,125.977,30.2565,0.215691,89.9175,89.9175,89.9175,62.1099,76.9712,14.8613,106.22,0
6119,0,3.17714,125.977,30.2565,0.220474,101.706,101.706,100,69.6879,76.9942,7.3063,106.22,0
6120,0,3.17714,125.977,30.2565,0.220474,113.981,113.981,100,75.7504,77.0172,1.26689,106.22,0
6121,0,3.17714,125.977,30.2565,0.220474,120.183,120.183,100,80.6003,77.0402,3.56006,106.22,0
6122,0,3.17714,125.977,30.2565,0.220474,123.298,123.298,100,84.4802,77.0632,7.41704,106.22,0
6123,0,3.17714,125.977,30.2565,0.220474,124.858,124.858,100,87.5842,77.0861,10.4981,106.22,0
6124,0,3.63159,97.7452,30.2565,0.182738,45.1678,45.1678,45.1678,79.1009,77.0542,2.04669,106.22,0
6125,0,3.63159,131.351,30.2565,0.182738,69.2219,69.2219,69.2219,77.1251,77.0464,0.0787223,106.22,0
6126,0,2.40441,95.4928,30.2565,0.210373,27.8337,27.8337,27.8337,67.2668,76.9972,9.73035,106.22,0
6127,0,2.91184,109.634,30.2565,0.265567,52.0285,52.0285,52.0285,64.2191,76.9722,12.753,106.22,0
6128,0,3.41057,133.498,30.2565,0.314206,50.4921,50.4921,50.4921,61.4737,76.9457,15.472,106.22,0
6129,0,4.04398,159.139,30.2565,0.368974,93.1115,93.1115,93.1115,67.8013,76.9619,9.16059,106.22,0
6130,0,4.16941,123.846,30.2565,0.448832,14.3698,14.3698,14.3698,57.115,76.8993,19.7843,106.22,0
6131,0,4.06937,140.538,30.2565,0.445731,60.3115,60.3115,60.3115,57.7543,76.8827,19.1284,106.22,0
6132,0,4.12813,130.705,30.2565,0.436647,43.7417,43.7417,43.7417,54.9518,76.8496,21.8978,106.22,0
6133,0,1.51419,157.299,30.2565,0.439183,60.964,60.964,60.964,56.1542,76.8337,20.6795,106.22,0
6134,0,3.66339,60.2552,30.2565,0.429492,49.2518,49.2518,49.2518,54.7737,76.8061,22.0324,106.22,0
6135,0,3.665,134.541,30.2565,0.405459,84.0525,84.0525,84.0525,60.6295,76.8133,16.1839,106.22,0
6136,0,4.05,123.504,30.2565,0.380858,28.4026,28.4026,28.4026,54.1841,76.7649,22.5808,106.22,0
6137,0,3.17019,151.744,30.2565,0.36507,93.5095,93.5095,93.5095,62.0492,76.7817,14.7325,106.22,0
6138,0,4.06338,130.947,30.2565,0.336286,104.68,104.68,100,69.6393,76.8049,7.16554,106.22,0
6139,0,3.54889,156.472,30.2565,0.298812,104.667,104.667,100,75.7115,76.8281,1.1166,106.22,0
6140,0,4.05175,170.442,30.2565,0.262638,38.487,38.487,38.487,68.2666,76.7897,8.52315,106.22,0
6141,0,4.31769,152.967,30.2565,0.368687,57.7191,57.7191,57.7191,66.1571,76.7707,10.6136,106.22,0
6142,0,4.0338,112.461,30.2565,0.246047,64.5999,64.5999,64.5999,65.8457,76.7585,10.9128,106.22,0
6143,0,3.46251,197.427,30.2565,0.319514,83.6387,83.6387,83.6387,69.4043,76.7654,7.36112,106.22,0
6144,0,3.40047,136.044,30.2565,0.27364,67.938,67.938,67.938,69.111,76.7566,7.64554,106.22,0
6145,0,2.90553,180.395,30.2565,0.185704,104.762,104.762,100,75.2888,76.7798,1.49098,106.22,0
6146,0,4.04183,112.852,30.2565,0.158431,90.5879,90.5879,90.5879,78.3486,76.7936,1.55502,106.22,0
6147,0,4.04155,173.298,30.2565,0.156272,124.919,124.919,100,82.6789,76.8168,5.86209,106.22,0
6148,0,3.51376,95.6107,30.2565,0.14242,69.6708,69.6708,69.6708,80.0773,76.8097,3.26762,106.22,0
6149,0,2.6626,141.607,30.2565,0.158123,103.841,103.841,100,84.0618,76.8329,7.22897,106.22,0
6150,0,3.38957,110.286,30.2565,0.123658,29.9861,29.9861,29.9861,73.2467,76.786,3.53933,106.22,0
6151,0,3.49797,112.658,30.2565,0.118859,57.6453,57.6453,57.6453,70.1264,76.7669,6.64047,106.22,0
6152,0,3.68222,115.725,30.2565,0.118371,68.016,68.016,68.016,69.7043,76.7581,7.0538,106.22,0
6153,0,3.45938,177.133,30.2565,0.123328,51.7171,51.7171,51.7171,66.1069,76.7331,10.6262,106.22,0
6154,0,4.03654,182.092,30.2565,0.112892,108.444,108.444,100,72.8855,76.7563,3.87085,106.22,0
6155,0,3.58862,128.962,30.2565,0.261973,8.31123,8.31123,8.31123,59.9706,76.6879,16.7173,106.22,0
6156,0,3.20687,120.475,30.2565,0.319021,70.5257,70.5257,70.5257,62.0817,76.6817,14.6001,106.22,0
6157,0,3.75987,153.892,30.2565,0.0886792,43.4261,43.4261,43.4261,58.3505,76.6485,18.2979,106.22,0
6158,0,3.61031,95.903,30.2565,0.0779084,35.4055,35.4055,35.4055,53.7615,76.6072,22.8457,106.22,0
6159,0,4.0384,92.6497,30.2565,0.0939569,45.1508,45.1508,45.1508,52.0394,76.5758,24.5364,106.22,0
6160,0,4.04645,134.516,30.2565,0.088957,78.5888,78.5888,78.5888,57.3493,76.5778,19.2285,106.22,0
6161,0,4.05422,165.686,30.2565,0.0888309,116.155,116.155,100,65.8794,76.6012,10.7218,106.22,0
6162,0,3.41442,133.109,30.2565,0.131576,84.6724,84.6724,84.6724,69.638,76.6093,6.97128,106.22,0
6163,0,3.72606,132.265,30.2565,0.169211,82.999,82.999,82.999,72.3102,76.6157,4.30548,106.22,0
6164,0,3.5214,157.094,30.2565,0.254099,35.745,35.745,35.745,64.9971,76.5748,11.5777,106.22,0
6165,0,3.94521,171.628,30.2565,0.321996,90.8048,90.8048,90.8048,70.1587,76.589,6.43035,106.22,0
6166,0,3.50709,155.85,30.2565,0.343811,37.3711,37.3711,37.3711,63.6012,76.5498,12.9486,106.22,0
6167,0,4.11335,199.844,30.2565,0.168205,79.0264,79.0264,79.0264,66.6862,76.5523,9.86607,106.22,0
6168,0,1.73031,151.647,30.2565,0.209323,73.9234,73.9234,73.9234,68.1337,76.5497,8.41601,106.22,0
6169,0,2.91003,158.557,30.2565,0.104293,98.647,98.647,98.647,74.2363,76.5718,2.33543,106.22,0
6170,0,3.31435,126.095,30.2565,0.0754539,47.2019,47.2019,47.2019,68.8294,76.5424,7.71295,106.22,0
6171,0,3.59421,160.563,30.2565,0.123614,102.781,102.781,100,75.0636,76.5658,1.50229,106.22,0
6172,0,3.60311,126.772,30.2565,0.0723433,93.4371,93.4371,93.4371,78.7383,76.5827,2.15554,106.22,0
6173,0,4.05232,137.369,30.2565,0.10537,28.3618,28.3618,28.3618,68.663,76.5345,7.87152,106.22,0
6174,0,4.06273,165.545,30.2565,0.128443,78.8835,78.8835,78.8835,70.7071,76.5368,5.82976,106.22,0
6175,0,4.12763,120.85,30.2565,0.18655,22.1383,22.1383,22.1383,60.9933,76.4824,15.4891,106.22,0
6176,0,4.08792,165.99,30.2565,0.15077,78.8656,78.8656,78.8656,64.5678,76.4848,11.917,106.22,0
6177,0,3.76528,106.912,30.2565,0.405357,31.5493,31.5493,31.5493,57.9641,76.4399,18.4758,106.22,0
6178,0,4.23061,222.143,30.2565,0.317938,101.091,101.091,100,66.3713,76.4635,10.0922,106.22,0
6179,0,2.83827,223.84,30.2565,0.205545,137.763,137.763,100,73.097,76.487,3.38997,106.22,0
